run_number,total_runs,pop_size,gens,select,crossover,mutate,xo_prob,mut_prob,tourn_size,best_fitness_lst
21,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.8554999828338623, 0.9348999857902527, 0.9391499757766724, 0.9391499757766724, 0.9523166418075562, 0.9554166793823242, 0.9608500003814697, 0.970216691493988, 0.9708333611488342, 0.9895666837692261, 0.9895666837692261, 0.9895666837692261, 0.9895666837692261, 0.9895666837692261, 0.9895666837692261, 0.9897666573524475, 0.9897666573524475, 0.9897666573524475, 0.9897666573524475, 0.9897833466529846]"
22,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.8188166618347168, 0.8188166618347168, 0.9577333331108093, 0.9577333331108093, 0.9577333331108093, 0.9577333331108093, 0.9577500224113464, 0.9577500224113464, 0.9729499816894531, 0.9729499816894531, 0.9730499982833862, 0.9730499982833862, 0.9730499982833862, 0.9761166572570801, 0.9796000123023987, 0.9828333258628845, 0.9828333258628845, 0.9828333258628845, 0.9828333258628845, 0.9828333258628845]"
23,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.7187166810035706, 0.7187166810035706, 0.7187166810035706, 0.8387666940689087, 0.8519833087921143, 0.9034500122070312, 0.9603833556175232, 0.9603833556175232, 0.9603833556175232, 0.963783323764801, 0.963783323764801, 0.963783323764801, 0.9716500043869019, 0.9810000061988831, 0.9810000061988831, 0.9810000061988831, 0.9810000061988831, 0.9810000061988831, 0.9810000061988831, 0.9810000061988831]"
24,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.739633321762085, 0.7445499897003174, 0.9048166871070862, 0.9048166871070862, 0.9048166871070862, 0.9222166538238525, 0.9286166429519653, 0.9352166652679443, 0.9619500041007996, 0.9634333252906799, 0.9767166376113892, 0.9767166376113892, 0.9775500297546387, 0.9775500297546387, 0.9836333394050598, 0.9844333529472351, 0.9844333529472351, 0.9844333529472351, 0.9848166704177856, 0.987416684627533]"
25,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.7243000268936157, 0.7875499725341797, 0.7875499725341797, 0.7876166701316833, 0.8851666450500488, 0.8851666450500488, 0.8967000246047974, 0.9471499919891357, 0.9471499919891357, 0.9471499919891357, 0.9471499919891357, 0.9526333212852478, 0.9526333212852478, 0.9526333212852478, 0.9526333212852478, 0.9526333212852478, 0.9526500105857849, 0.9526500105857849, 0.9526500105857849, 0.9526500105857849]"
26,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.6443166732788086, 0.6443166732788086, 0.6782166957855225, 0.6977666616439819, 0.8355333209037781, 0.8355333209037781, 0.8522833585739136, 0.8522833585739136, 0.8981333374977112, 0.902733325958252, 0.9104666709899902, 0.9519500136375427, 0.9567333459854126, 0.9567999839782715, 0.9745000004768372, 0.9782500267028809, 0.9786499738693237, 0.9786499738693237, 0.9786499738693237, 0.9809166789054871]"
27,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.4324333369731903, 0.46219998598098755, 0.6742833256721497, 0.6742833256721497, 0.6742833256721497, 0.7018666863441467, 0.7018666863441467, 0.7421666383743286, 0.745033323764801, 0.745033323764801, 0.7991666793823242, 0.8089333176612854, 0.8156166672706604, 0.8238999843597412, 0.8553166389465332, 0.8814666867256165, 0.8814666867256165, 0.8920166492462158, 0.8950333595275879, 0.9130499958992004]"
28,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.7448333501815796, 0.7448333501815796, 0.7448333501815796, 0.7448333501815796, 0.84579998254776, 0.8496333360671997, 0.8678833246231079, 0.8678833246231079, 0.8720666766166687, 0.8720666766166687, 0.8747333288192749, 0.9466999769210815, 0.9585833549499512, 0.9597333073616028, 0.9751333594322205, 0.9751333594322205, 0.9781500101089478, 0.9787499904632568, 0.9807000160217285, 0.9807000160217285]"
29,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.671833336353302, 0.9805166721343994, 0.9805166721343994, 0.9919000267982483, 0.9943166375160217, 0.9943166375160217, 0.9943166375160217, 0.9943166375160217, 0.9943166375160217, 0.9943166375160217, 0.9943166375160217, 0.9943166375160217, 0.9943166375160217, 0.9953666925430298, 0.9953666925430298, 0.9953666925430298, 0.9953833222389221, 0.9953833222389221, 0.9953833222389221, 0.9953833222389221]"
30,30,20,20,tournament_sel,single_point_co,inversion_mutation,0.9,0.3,4,"[0.5527666807174683, 0.5785333514213562, 0.6881999969482422, 0.7611500024795532, 0.7611500024795532, 0.7611500024795532, 0.7611500024795532, 0.7611500024795532, 0.7611500024795532, 0.7633166909217834, 0.7655666470527649, 0.8311833143234253, 0.8321833610534668, 0.8321833610534668, 0.833133339881897, 0.8497333526611328, 0.8497333526611328, 0.850516676902771, 0.8505333065986633, 0.8505333065986633]"
